_id,date,oh_region,icu_current_covid,icu_current_covid_vented,hospitalizations,icu_crci_total,icu_crci_total_vented,icu_former_covid,icu_former_covid_vented
32900,2022-07-19T00:00:00,EAST,24,6,320,28,8,4,2
32901,2022-07-20T00:00:00,EAST,27,6,346,31,8,4,2
32902,2022-07-21T00:00:00,EAST,25,6,346,29,8,4,2
32903,2022-07-22T00:00:00,EAST,22,6,310,25,7,3,1
32904,2022-07-23T00:00:00,EAST,21,6,321,24,7,3,1
32905,2022-07-24T00:00:00,EAST,18,5,332,20,6,2,1
32906,2022-07-25T00:00:00,EAST,18,5,327,21,6,3,1
32907,2022-07-26T00:00:00,EAST,21,6,324,24,7,3,1
32908,2022-07-27T00:00:00,EAST,22,7,324,25,7,3,0
32909,2022-07-28T00:00:00,EAST,24,11,313,27,12,3,1
32910,2022-07-29T00:00:00,EAST,29,12,278,33,13,4,1
32911,2022-07-30T00:00:00,EAST,30,11,284,32,12,2,1
32912,2022-07-31T00:00:00,EAST,34,8,294,36,9,2,1
32913,2022-08-01T00:00:00,EAST,33,6,309,34,7,1,1
32914,2022-08-02T00:00:00,EAST,31,7,313,32,8,1,1
32915,2022-08-03T00:00:00,EAST,30,8,294,32,9,2,1
32916,2022-08-04T00:00:00,EAST,29,9,278,32,10,3,1
32917,2022-08-05T00:00:00,EAST,27,10,254,29,11,2,1
32918,2022-08-06T00:00:00,EAST,29,11,257,32,12,3,1
32919,2022-08-07T00:00:00,EAST,26,11,292,28,13,2,2
32920,2022-08-08T00:00:00,EAST,28,10,275,31,12,3,2
32921,2022-08-09T00:00:00,EAST,27,8,288,30,10,3,2
32922,2022-08-10T00:00:00,EAST,30,8,295,33,10,3,2
32923,2022-08-11T00:00:00,EAST,28,9,297,33,11,5,2
32924,2022-08-12T00:00:00,EAST,27,8,252,32,9,5,1
32925,2022-08-13T00:00:00,EAST,27,10,260,32,11,5,1
32926,2022-08-14T00:00:00,EAST,22,8,277,28,9,6,1
32927,2022-08-15T00:00:00,EAST,27,5,288,36,10,9,5
32928,2022-08-16T00:00:00,EAST,25,3,290,33,7,8,4
32929,2022-08-17T00:00:00,EAST,22,4,285,30,8,8,4
32930,2022-08-18T00:00:00,EAST,20,5,279,26,9,6,4
32931,2022-08-19T00:00:00,EAST,21,6,241,28,12,7,6
32932,2022-08-20T00:00:00,EAST,23,6,257,32,12,9,6
32933,2022-08-21T00:00:00,EAST,21,4,296,30,8,9,4
32934,2022-08-22T00:00:00,EAST,23,6,264,30,10,7,4
32935,2022-08-23T00:00:00,EAST,19,5,253,27,8,8,3
32936,2022-08-24T00:00:00,EAST,17,4,274,26,6,9,2
32937,2022-08-25T00:00:00,EAST,12,5,261,20,7,8,2
32938,2022-08-26T00:00:00,EAST,13,3,226,21,7,8,4
32939,2022-08-27T00:00:00,EAST,15,5,220,24,10,9,5
32940,2022-08-28T00:00:00,EAST,16,5,254,25,11,9,6
32941,2022-08-29T00:00:00,EAST,19,6,251,27,12,8,6
32942,2022-08-30T00:00:00,EAST,19,7,255,28,13,9,6
32943,2022-08-31T00:00:00,EAST,16,5,241,25,8,9,3
32944,2022-09-01T00:00:00,EAST,18,9,244,27,12,9,3
32945,2022-09-02T00:00:00,EAST,19,9,210,28,12,9,3
32946,2022-09-03T00:00:00,EAST,21,9,206,30,12,9,3
32947,2022-09-04T00:00:00,EAST,21,10,229,30,13,9,3
32948,2022-09-05T00:00:00,EAST,24,8,245,31,11,7,3
32949,2022-09-06T00:00:00,EAST,25,8,253,32,11,7,3
32950,2022-09-07T00:00:00,EAST,24,6,250,30,9,6,3
32951,2022-09-08T00:00:00,EAST,23,7,249,28,9,5,2
32952,2022-09-09T00:00:00,EAST,21,5,238,25,7,4,2
32953,2022-09-10T00:00:00,EAST,22,6,257,27,9,5,3
32954,2022-09-11T00:00:00,EAST,18,5,277,24,9,6,4
32955,2022-09-12T00:00:00,EAST,17,6,270,23,9,6,3
32956,2022-09-13T00:00:00,EAST,22,10,263,28,14,6,4
32957,2022-09-14T00:00:00,EAST,26,10,281,34,14,8,4
32958,2022-09-15T00:00:00,EAST,30,10,277,38,13,8,3
32959,2022-09-16T00:00:00,EAST,27,9,264,33,12,6,3
32960,2022-09-17T00:00:00,EAST,24,9,257,29,12,5,3
32961,2022-09-18T00:00:00,EAST,28,10,267,36,15,8,5
32962,2022-09-19T00:00:00,EAST,27,9,290,35,12,8,3
32963,2022-09-20T00:00:00,EAST,26,7,300,31,9,5,2
32964,2022-09-21T00:00:00,EAST,23,8,299,29,13,6,5
32965,2022-09-22T00:00:00,EAST,21,6,319,28,8,7,2
32966,2022-09-23T00:00:00,EAST,23,7,307,28,10,5,3
32967,2022-09-24T00:00:00,EAST,26,10,305,31,13,5,3
32968,2022-09-25T00:00:00,EAST,30,13,324,35,14,5,1
32969,2022-09-26T00:00:00,EAST,29,12,315,37,14,8,2
32970,2022-09-27T00:00:00,EAST,29,11,327,35,13,6,2
32971,2022-09-28T00:00:00,EAST,32,13,340,38,15,6,2
32972,2022-09-29T00:00:00,EAST,33,11,347,38,13,5,2
32973,2022-09-30T00:00:00,EAST,35,14,330,39,16,4,2
32974,2022-10-01T00:00:00,EAST,32,12,318,36,14,4,2
32975,2022-10-02T00:00:00,EAST,31,10,323,36,11,5,1
32976,2022-10-03T00:00:00,EAST,36,9,326,42,10,6,1
32977,2022-10-04T00:00:00,EAST,34,8,337,40,10,6,2
32978,2022-10-05T00:00:00,EAST,36,12,341,43,14,7,2
32979,2022-10-06T00:00:00,EAST,30,10,342,36,14,6,4
32980,2022-10-07T00:00:00,EAST,29,13,329,34,16,5,3
32981,2022-10-08T00:00:00,EAST,24,8,329,29,10,5,2
32982,2022-10-09T00:00:00,EAST,26,7,335,31,8,5,1
32983,2022-10-10T00:00:00,EAST,31,8,378,35,9,4,1
32984,2022-10-11T00:00:00,EAST,31,9,388,36,10,5,1
32985,2022-10-12T00:00:00,EAST,31,9,391,34,11,3,2
32986,2022-10-13T00:00:00,EAST,33,8,403,35,9,2,1
32987,2022-10-14T00:00:00,EAST,30,8,344,34,10,4,2
32988,2022-10-15T00:00:00,EAST,32,9,365,35,11,3,2
32989,2022-10-16T00:00:00,EAST,39,8,409,42,10,3,2
32990,2022-10-17T00:00:00,EAST,35,11,406,38,13,3,2
32991,2022-10-18T00:00:00,EAST,30,11,380,35,13,5,2
32992,2022-10-19T00:00:00,EAST,29,13,408,34,15,5,2
32993,2022-10-20T00:00:00,EAST,31,13,420,35,15,4,2
32994,2022-10-21T00:00:00,EAST,34,13,381,39,16,5,3
32995,2022-10-22T00:00:00,EAST,41,13,399,46,16,5,3
32996,2022-10-23T00:00:00,EAST,32,12,424,38,15,6,3
32997,2022-10-24T00:00:00,EAST,30,11,433,36,14,6,3
32998,2022-10-25T00:00:00,EAST,32,11,421,39,14,7,3
32999,2022-10-26T00:00:00,EAST,26,11,412,32,16,6,5
33000,2022-10-27T00:00:00,EAST,24,11,392,30,15,6,4
33001,2022-10-28T00:00:00,EAST,23,11,351,31,12,8,1
33002,2022-10-29T00:00:00,EAST,22,11,357,29,13,7,2
33003,2022-10-30T00:00:00,EAST,21,10,370,28,12,7,2
33004,2022-10-31T00:00:00,EAST,24,9,342,31,11,7,2
33005,2022-11-01T00:00:00,EAST,24,8,344,31,9,7,1
33006,2022-11-02T00:00:00,EAST,23,8,363,31,9,8,1
33007,2022-11-03T00:00:00,EAST,26,8,353,33,9,7,1
33008,2022-11-04T00:00:00,EAST,28,7,315,35,8,7,1
33009,2022-11-05T00:00:00,EAST,27,10,303,35,11,8,1
33010,2022-11-06T00:00:00,EAST,29,8,345,37,9,8,1
33011,2022-11-07T00:00:00,EAST,27,8,329,35,9,8,1
33012,2022-11-08T00:00:00,EAST,24,7,329,32,8,8,1
33013,2022-11-09T00:00:00,EAST,22,4,320,30,5,8,1
33014,2022-11-10T00:00:00,EAST,17,4,289,23,6,6,2
33015,2022-11-11T00:00:00,EAST,22,7,293,26,9,4,2
33016,2022-11-12T00:00:00,EAST,21,4,289,26,6,5,2
33017,2022-11-13T00:00:00,EAST,18,3,300,24,5,6,2
33018,2022-11-14T00:00:00,EAST,15,5,276,20,7,5,2
33019,2022-11-15T00:00:00,EAST,15,4,267,20,4,5,0
33020,2022-11-16T00:00:00,EAST,14,6,250,20,8,6,2
33021,2022-11-17T00:00:00,EAST,18,7,239,26,10,8,3
33022,2022-11-18T00:00:00,EAST,19,8,209,27,11,8,3
33023,2022-11-19T00:00:00,EAST,17,9,212,25,12,8,3
33024,2022-11-20T00:00:00,EAST,18,9,213,25,12,7,3
33025,2022-11-21T00:00:00,EAST,20,9,173,26,12,6,3
33026,2022-11-22T00:00:00,EAST,22,11,186,29,13,7,2
33027,2022-11-23T00:00:00,EAST,20,8,188,28,11,8,3
33028,2022-11-24T00:00:00,EAST,19,9,196,27,11,8,2
33029,2022-11-25T00:00:00,EAST,23,7,187,28,10,5,3
33030,2022-11-26T00:00:00,EAST,26,7,193,29,10,3,3
33031,2022-11-27T00:00:00,EAST,24,7,216,27,10,3,3
33032,2022-11-28T00:00:00,EAST,20,7,199,22,7,2,0
33033,2022-11-29T00:00:00,EAST,21,6,206,23,6,2,0
33034,2022-11-30T00:00:00,EAST,18,7,208,21,7,3,0
33035,2022-12-01T00:00:00,EAST,16,7,203,19,7,3,0
33036,2022-12-02T00:00:00,EAST,22,10,198,25,10,3,0
33037,2022-12-03T00:00:00,EAST,21,8,214,23,8,2,0
33038,2022-12-04T00:00:00,EAST,22,8,220,24,8,2,0
33039,2022-12-05T00:00:00,EAST,19,6,223,22,6,3,0
33040,2022-12-06T00:00:00,EAST,18,7,237,21,7,3,0
33041,2022-12-07T00:00:00,EAST,16,6,243,19,6,3,0
33042,2022-12-08T00:00:00,EAST,16,7,234,20,7,4,0
33043,2022-12-09T00:00:00,EAST,15,6,199,19,6,4,0
33044,2022-12-10T00:00:00,EAST,13,5,144,17,5,4,0
33045,2022-12-11T00:00:00,EAST,14,5,243,18,5,4,0
33046,2022-12-12T00:00:00,EAST,17,7,232,19,7,2,0
33047,2022-12-13T00:00:00,EAST,14,7,221,16,7,2,0
33048,2022-12-14T00:00:00,EAST,16,8,228,18,8,2,0
33049,2022-12-15T00:00:00,EAST,17,7,231,20,7,3,0
33050,2022-12-16T00:00:00,EAST,14,7,215,18,7,4,0
33051,2022-12-17T00:00:00,EAST,16,6,224,21,6,5,0
33052,2022-12-18T00:00:00,EAST,21,10,236,24,10,3,0
33053,2022-12-19T00:00:00,EAST,19,9,219,23,9,4,0
33054,2022-12-20T00:00:00,EAST,21,6,216,24,6,3,0
33055,2022-12-21T00:00:00,EAST,22,8,227,25,9,3,1
33056,2022-12-22T00:00:00,EAST,19,7,219,21,7,2,0
33057,2022-12-23T00:00:00,EAST,20,7,198,22,7,2,0
33058,2022-12-24T00:00:00,EAST,20,6,186,22,6,2,0
33059,2022-12-25T00:00:00,EAST,20,7,198,22,7,2,0
33060,2022-12-26T00:00:00,EAST,18,5,208,23,6,5,1
33061,2022-12-27T00:00:00,EAST,20,5,216,25,6,5,1
33062,2022-12-28T00:00:00,EAST,21,6,228,26,6,5,0
33063,2022-12-29T00:00:00,EAST,23,8,247,29,8,6,0
33064,2022-12-30T00:00:00,EAST,22,8,228,25,8,3,0
33065,2022-12-31T00:00:00,EAST,23,5,222,27,6,4,1
33066,2023-01-01T00:00:00,EAST,21,5,210,24,6,3,1
33067,2023-01-02T00:00:00,EAST,23,6,229,26,7,3,1
33068,2023-01-03T00:00:00,EAST,25,6,235,28,7,3,1
33069,2023-01-04T00:00:00,EAST,25,4,229,28,5,3,1
33070,2023-01-05T00:00:00,EAST,28,5,225,30,6,2,1
33071,2023-01-06T00:00:00,EAST,20,3,232,22,4,2,1
33072,2023-01-07T00:00:00,EAST,20,5,224,23,6,3,1
33073,2023-01-08T00:00:00,EAST,26,5,232,31,6,5,1
33074,2023-01-09T00:00:00,EAST,24,5,229,28,6,4,1
33075,2023-01-10T00:00:00,EAST,22,8,268,25,9,3,1
33076,2023-01-11T00:00:00,EAST,25,8,201,27,9,2,1
33077,2023-01-12T00:00:00,EAST,27,9,215,29,10,2,1
33078,2023-01-13T00:00:00,EAST,26,10,202,28,11,2,1
33079,2023-01-14T00:00:00,EAST,24,11,215,26,12,2,1
33080,2023-01-15T00:00:00,EAST,27,10,221,30,12,3,2
33081,2023-01-16T00:00:00,EAST,24,8,209,28,10,4,2
33082,2023-01-17T00:00:00,EAST,24,10,211,29,12,5,2
33083,2023-01-18T00:00:00,EAST,26,11,228,31,13,5,2
33084,2023-01-19T00:00:00,EAST,28,11,223,34,13,6,2
33085,2023-01-20T00:00:00,EAST,28,9,224,35,10,7,1
33086,2023-01-21T00:00:00,EAST,25,8,226,30,9,5,1
33087,2023-01-22T00:00:00,EAST,25,10,245,31,11,6,1
33088,2023-01-23T00:00:00,EAST,24,8,222,30,10,6,2
33089,2023-01-24T00:00:00,EAST,23,9,225,29,11,6,2
33090,2023-01-25T00:00:00,EAST,21,8,221,28,10,7,2
33091,2023-01-26T00:00:00,EAST,23,8,230,29,10,6,2
33092,2023-01-27T00:00:00,EAST,19,8,217,23,10,4,2
33093,2023-01-28T00:00:00,EAST,22,7,226,27,9,5,2
33094,2023-01-29T00:00:00,EAST,21,8,214,26,10,5,2
33095,2023-01-30T00:00:00,EAST,23,6,197,28,9,5,3
33096,2023-01-31T00:00:00,EAST,23,7,212,27,10,4,3
33097,2023-02-01T00:00:00,EAST,20,5,202,24,8,4,3
33098,2023-02-02T00:00:00,EAST,17,4,202,21,7,4,3
33099,2023-02-03T00:00:00,EAST,14,4,197,17,7,3,3
33100,2023-02-04T00:00:00,EAST,16,3,203,20,6,4,3
33101,2023-02-05T00:00:00,EAST,19,7,212,22,10,3,3
33102,2023-02-06T00:00:00,EAST,17,8,215,21,10,4,2
33103,2023-02-07T00:00:00,EAST,18,7,220,21,7,3,0
33104,2023-02-08T00:00:00,EAST,16,7,218,19,8,3,1
33105,2023-02-09T00:00:00,EAST,15,6,200,17,6,2,0
33106,2023-02-10T00:00:00,EAST,19,6,200,21,6,2,0
33107,2023-02-11T00:00:00,EAST,16,5,206,18,6,2,1
33108,2023-02-12T00:00:00,EAST,17,5,214,21,6,4,1
33109,2023-02-13T00:00:00,EAST,18,5,212,23,6,5,1
33110,2023-02-14T00:00:00,EAST,17,8,228,19,10,2,2
33111,2023-02-15T00:00:00,EAST,16,9,217,17,10,1,1
33112,2023-02-16T00:00:00,EAST,13,9,191,14,10,1,1
33113,2023-02-17T00:00:00,EAST,11,8,152,13,10,2,2
33114,2023-02-18T00:00:00,EAST,10,7,189,13,8,3,1
33115,2023-02-19T00:00:00,EAST,9,7,199,11,8,2,1
33116,2023-02-20T00:00:00,EAST,14,9,211,16,10,2,1
33117,2023-02-21T00:00:00,EAST,15,8,214,16,9,1,1
33118,2023-02-22T00:00:00,EAST,14,7,237,15,7,1,0
33119,2023-02-23T00:00:00,EAST,18,6,240,19,6,1,0
33120,2023-02-24T00:00:00,EAST,19,5,232,20,6,1,1
33121,2023-02-25T00:00:00,EAST,20,6,235,23,6,3,0
33122,2023-02-26T00:00:00,EAST,22,8,240,25,9,3,1
33123,2023-02-27T00:00:00,EAST,22,7,228,24,8,2,1
33124,2023-02-28T00:00:00,EAST,19,6,217,21,7,2,1
33125,2023-03-01T00:00:00,EAST,19,4,225,21,5,2,1
33126,2023-03-02T00:00:00,EAST,18,6,243,20,7,2,1
33127,2023-03-03T00:00:00,EAST,16,4,217,17,5,1,1
33128,2023-03-04T00:00:00,EAST,13,3,233,14,4,1,1
33129,2023-03-05T00:00:00,EAST,14,3,228,15,3,1,0
33130,2023-03-06T00:00:00,EAST,17,2,215,18,3,1,1
33131,2023-03-07T00:00:00,EAST,17,3,213,18,4,1,1
33132,2023-03-08T00:00:00,EAST,19,2,227,20,3,1,1
33133,2023-03-09T00:00:00,EAST,19,3,218,20,4,1,1
33134,2023-03-10T00:00:00,EAST,23,4,204,24,4,1,0
33135,2023-03-11T00:00:00,EAST,24,5,206,26,6,2,1
33136,2023-03-12T00:00:00,EAST,23,4,197,25,4,2,0
33137,2023-03-13T00:00:00,EAST,23,4,183,25,5,2,1
33138,2023-03-14T00:00:00,EAST,20,5,184,21,6,1,1
33139,2023-03-15T00:00:00,EAST,19,5,191,21,6,2,1
33140,2023-03-16T00:00:00,EAST,17,0,201,19,0,2,0
33141,2023-03-17T00:00:00,EAST,16,3,194,18,4,2,1
33142,2023-03-18T00:00:00,EAST,23,4,199,24,5,1,1
33143,2023-03-19T00:00:00,EAST,23,4,203,24,5,1,1
33144,2023-03-20T00:00:00,EAST,21,3,181,22,4,1,1
33145,2023-03-21T00:00:00,EAST,22,4,187,24,5,2,1
33146,2023-03-22T00:00:00,EAST,21,5,174,23,6,2,1
33147,2023-03-23T00:00:00,EAST,21,4,187,24,5,3,1
33148,2023-03-24T00:00:00,EAST,18,5,152,20,6,2,1
33149,2023-03-25T00:00:00,EAST,20,7,167,22,8,2,1
33150,2023-03-26T00:00:00,EAST,18,5,170,20,6,2,1
33151,2023-03-27T00:00:00,EAST,16,2,152,22,3,6,1
33152,2023-03-28T00:00:00,EAST,14,4,156,19,6,5,2
33153,2023-03-29T00:00:00,EAST,13,3,154,16,5,3,2
33154,2023-03-30T00:00:00,EAST,12,2,152,14,4,2,2
33155,2023-03-31T00:00:00,EAST,9,2,144,11,2,2,0
33156,2023-04-01T00:00:00,EAST,7,2,151,11,3,4,1
33157,2023-04-02T00:00:00,EAST,10,3,176,13,5,3,2
33158,2023-04-03T00:00:00,EAST,8,3,172,11,4,3,1
33159,2023-04-04T00:00:00,EAST,8,3,155,11,5,3,2
33160,2023-04-05T00:00:00,EAST,9,1,150,12,2,3,1
33161,2023-04-06T00:00:00,EAST,11,2,141,14,3,3,1
33162,2023-04-07T00:00:00,EAST,10,3,151,14,3,4,0
33163,2023-04-08T00:00:00,EAST,10,3,158,14,4,4,1
33164,2023-04-09T00:00:00,EAST,11,3,158,15,4,4,1
33165,2023-04-10T00:00:00,EAST,12,4,137,17,5,5,1
33166,2023-04-11T00:00:00,EAST,10,3,120,15,4,5,1
33167,2023-04-12T00:00:00,EAST,9,3,125,12,4,3,1
33168,2023-04-13T00:00:00,EAST,13,3,125,16,4,3,1
33169,2023-04-14T00:00:00,EAST,12,2,119,15,3,3,1
33170,2023-04-15T00:00:00,EAST,12,2,123,15,4,3,2
33171,2023-04-16T00:00:00,EAST,12,2,146,15,4,3,2
33172,2023-04-17T00:00:00,EAST,13,5,136,15,6,2,1
33173,2023-04-18T00:00:00,EAST,12,4,137,15,6,3,2
33174,2023-04-19T00:00:00,EAST,11,2,131,14,4,3,2
33175,2023-04-20T00:00:00,EAST,12,5,136,16,6,4,1
33176,2023-04-21T00:00:00,EAST,14,5,120,18,7,4,2
33177,2023-04-22T00:00:00,EAST,17,5,91,21,7,4,2
33178,2023-04-23T00:00:00,EAST,17,7,137,20,10,3,3
33179,2023-04-24T00:00:00,EAST,19,7,121,22,9,3,2
33180,2023-04-25T00:00:00,EAST,17,4,124,21,7,4,3
33181,2023-04-26T00:00:00,EAST,15,3,114,20,6,5,3
33182,2023-04-27T00:00:00,EAST,14,3,109,19,4,5,1
33183,2023-04-28T00:00:00,EAST,15,5,101,21,8,6,3
33184,2023-04-29T00:00:00,EAST,15,5,112,20,8,5,3
33185,2023-04-30T00:00:00,EAST,16,7,117,20,10,4,3
33186,2023-05-01T00:00:00,EAST,16,8,102,18,10,2,2
33187,2023-05-02T00:00:00,EAST,14,8,96,16,10,2,2
33188,2023-05-03T00:00:00,EAST,15,6,97,17,8,2,2
33189,2023-05-04T00:00:00,EAST,12,4,93,17,7,5,3
33190,2023-05-05T00:00:00,EAST,14,2,75,18,4,4,2
33191,2023-05-06T00:00:00,EAST,14,2,79,18,4,4,2
33192,2023-05-07T00:00:00,EAST,14,3,82,16,4,2,1
33193,2023-05-08T00:00:00,EAST,12,3,69,13,4,1,1
33194,2023-05-09T00:00:00,EAST,12,3,70,14,4,2,1
33195,2023-05-10T00:00:00,EAST,10,2,68,12,3,2,1
33196,2023-05-11T00:00:00,EAST,9,1,68,11,2,2,1
33197,2023-05-12T00:00:00,EAST,7,1,63,9,3,2,2
33198,2023-05-13T00:00:00,EAST,8,1,63,10,3,2,2
33199,2023-05-14T00:00:00,EAST,9,1,74,11,3,2,2
33200,2023-05-15T00:00:00,EAST,7,2,52,9,4,2,2
33201,2023-05-16T00:00:00,EAST,7,2,55,9,3,2,1
33202,2023-05-17T00:00:00,EAST,8,2,47,10,3,2,1
33203,2023-05-18T00:00:00,EAST,8,2,45,10,3,2,1
33204,2023-05-19T00:00:00,EAST,7,2,50,9,3,2,1
33205,2023-05-20T00:00:00,EAST,7,2,50,9,3,2,1
33206,2023-05-21T00:00:00,EAST,7,2,57,9,3,2,1
33207,2023-05-22T00:00:00,EAST,10,3,58,12,4,2,1
33208,2023-05-23T00:00:00,EAST,9,2,52,12,3,3,1
33209,2023-05-24T00:00:00,EAST,8,2,50,11,3,3,1
33210,2023-05-25T00:00:00,EAST,8,3,52,11,4,3,1
33211,2023-05-26T00:00:00,EAST,9,3,55,13,5,4,2
33212,2023-05-27T00:00:00,EAST,8,2,55,11,3,3,1
33213,2023-05-28T00:00:00,EAST,7,2,61,11,4,4,2
33214,2023-05-29T00:00:00,EAST,9,3,69,12,5,3,2
33215,2023-05-30T00:00:00,EAST,11,2,74,14,4,3,2
33216,2023-05-31T00:00:00,EAST,10,3,76,13,5,3,2
33217,2023-06-01T00:00:00,EAST,9,2,83,12,2,3,0
33218,2023-06-02T00:00:00,EAST,9,4,69,11,5,2,1
33219,2023-06-03T00:00:00,EAST,12,3,76,14,5,2,2
33220,2023-06-04T00:00:00,EAST,12,3,79,16,4,4,1
33221,2023-06-05T00:00:00,EAST,12,3,70,16,6,4,3
33222,2023-06-06T00:00:00,EAST,10,2,70,14,4,4,2
33223,2023-06-07T00:00:00,EAST,8,2,61,11,4,3,2
33224,2023-06-08T00:00:00,EAST,6,3,46,9,5,3,2
33225,2023-06-09T00:00:00,EAST,5,2,41,7,4,2,2
33226,2023-06-10T00:00:00,EAST,5,3,39,7,4,2,1
33227,2023-06-11T00:00:00,EAST,5,1,42,7,2,2,1
33228,2023-06-12T00:00:00,EAST,5,1,45,7,3,2,2
33229,2023-06-13T00:00:00,EAST,5,1,42,7,2,2,1
33230,2023-06-14T00:00:00,EAST,5,2,39,8,3,3,1
33231,2023-06-15T00:00:00,EAST,7,2,46,10,4,3,2
33232,2023-06-16T00:00:00,EAST,7,2,45,10,3,3,1
33233,2023-06-17T00:00:00,EAST,7,2,50,9,4,2,2
33234,2023-06-18T00:00:00,EAST,8,2,50,10,3,2,1
33235,2023-06-19T00:00:00,EAST,6,2,49,8,4,2,2
33236,2023-06-20T00:00:00,EAST,6,2,52,8,4,2,2
33237,2023-06-21T00:00:00,EAST,6,2,49,8,4,2,2
33238,2023-06-22T00:00:00,EAST,6,2,51,8,4,2,2
33239,2023-06-23T00:00:00,EAST,6,2,42,8,3,2,1
33240,2023-06-24T00:00:00,EAST,6,2,44,8,3,2,1
33241,2023-06-25T00:00:00,EAST,6,2,42,8,3,2,1
33242,2023-06-26T00:00:00,EAST,5,2,27,8,3,3,1
33243,2023-06-27T00:00:00,EAST,6,2,29,9,3,3,1
33244,2023-06-28T00:00:00,EAST,5,2,26,8,3,3,1
33245,2023-06-29T00:00:00,EAST,4,1,27,6,2,2,1
33246,2023-06-30T00:00:00,EAST,3,0,26,6,2,3,2
33247,2023-07-01T00:00:00,EAST,2,0,25,5,2,3,2
33248,2023-07-02T00:00:00,EAST,3,0,26,6,1,3,1
33249,2023-07-03T00:00:00,EAST,2,1,31,5,1,3,0
33250,2023-07-04T00:00:00,EAST,2,1,28,2,1,0,0
33251,2023-07-05T00:00:00,EAST,2,1,27,2,1,0,0
33252,2023-07-06T00:00:00,EAST,3,1,29,3,1,0,0
33253,2023-07-07T00:00:00,EAST,2,1,29,2,1,0,0
33254,2023-07-08T00:00:00,EAST,2,1,33,2,1,0,0
33255,2023-07-09T00:00:00,EAST,2,1,36,2,1,0,0
33256,2023-07-10T00:00:00,EAST,2,1,31,2,1,0,0
33257,2023-07-11T00:00:00,EAST,2,1,26,3,1,1,0
33258,2023-07-12T00:00:00,EAST,1,1,38,1,1,0,0
33259,2023-07-13T00:00:00,EAST,0,0,32,0,0,0,0
33260,2023-07-14T00:00:00,EAST,2,0,33,3,0,1,0
33261,2023-07-15T00:00:00,EAST,2,0,37,3,0,1,0
33262,2023-07-16T00:00:00,EAST,2,0,39,3,0,1,0
33263,2023-07-17T00:00:00,EAST,2,0,33,3,0,1,0
33264,2023-07-18T00:00:00,EAST,1,0,34,2,0,1,0
33265,2023-07-19T00:00:00,EAST,1,0,33,2,0,1,0
33266,2023-07-20T00:00:00,EAST,5,1,38,6,1,1,0
33267,2023-07-21T00:00:00,EAST,3,1,31,4,1,1,0
33268,2023-07-22T00:00:00,EAST,5,3,31,6,3,1,0
33269,2023-07-23T00:00:00,EAST,4,3,29,5,3,1,0
33270,2023-07-24T00:00:00,EAST,4,4,32,5,4,1,0
33271,2023-07-25T00:00:00,EAST,4,4,28,5,4,1,0
33272,2023-07-26T00:00:00,EAST,5,3,24,6,3,1,0
33273,2023-07-27T00:00:00,EAST,5,2,29,6,2,1,0
33274,2023-07-28T00:00:00,EAST,4,2,22,5,2,1,0
33275,2023-07-29T00:00:00,EAST,3,2,20,4,2,1,0
33276,2023-07-30T00:00:00,EAST,3,1,30,4,1,1,0
33277,2023-07-31T00:00:00,EAST,3,1,32,4,1,1,0
33278,2023-08-01T00:00:00,EAST,3,1,29,4,1,1,0
33279,2023-08-02T00:00:00,EAST,3,1,33,3,1,0,0
33280,2023-08-03T00:00:00,EAST,3,2,26,3,2,0,0
33281,2023-08-04T00:00:00,EAST,2,2,30,2,2,0,0
33282,2023-08-05T00:00:00,EAST,1,1,34,1,1,0,0
33283,2023-08-06T00:00:00,EAST,1,0,35,1,0,0,0
33284,2023-08-07T00:00:00,EAST,1,0,38,1,0,0,0
33285,2023-08-08T00:00:00,EAST,1,0,37,1,0,0,0
33286,2023-08-09T00:00:00,EAST,0,0,47,0,0,0,0
33287,2023-08-10T00:00:00,EAST,0,0,55,0,0,0,0
33288,2023-08-11T00:00:00,EAST,0,0,58,0,0,0,0
33289,2023-08-12T00:00:00,EAST,2,0,53,2,0,0,0
33290,2023-08-13T00:00:00,EAST,1,0,72,1,0,0,0
33291,2023-08-14T00:00:00,EAST,1,0,77,1,0,0,0
33292,2023-08-15T00:00:00,EAST,2,0,92,2,0,0,0
33293,2023-08-16T00:00:00,EAST,2,0,99,2,0,0,0
33294,2023-08-17T00:00:00,EAST,2,0,94,3,0,1,0
33295,2023-08-18T00:00:00,EAST,5,0,89,6,0,1,0
33296,2023-08-19T00:00:00,EAST,6,0,91,7,0,1,0
33297,2023-08-20T00:00:00,EAST,5,1,118,6,1,1,0
33298,2023-08-21T00:00:00,EAST,5,1,63,6,1,1,0
33299,2023-08-22T00:00:00,EAST,3,0,117,4,0,1,0
33300,2023-08-23T00:00:00,EAST,5,0,108,6,0,1,0
33301,2023-08-24T00:00:00,EAST,6,1,154,6,1,0,0
33302,2023-08-25T00:00:00,EAST,3,1,138,3,1,0,0
33303,2023-08-26T00:00:00,EAST,3,2,142,3,2,0,0
33304,2023-08-27T00:00:00,EAST,2,0,153,2,0,0,0
33305,2023-08-28T00:00:00,EAST,3,1,146,3,1,0,0
33306,2023-08-29T00:00:00,EAST,5,2,141,5,2,0,0
33307,2023-08-30T00:00:00,EAST,4,1,138,4,1,0,0
33308,2023-08-31T00:00:00,EAST,4,1,133,4,1,0,0
